"time","rdd_blocks","executor"
"2021-07-24 23:37:12.565+00","41","1"
"2021-07-24 23:37:12.565+00","41","0"
"2021-07-24 23:37:17.565+00","41","0"
"2021-07-24 23:37:17.565+00","41","1"
"2021-07-24 23:37:22.565+00","41","1"
"2021-07-24 23:37:22.565+00","41","0"
"2021-07-24 23:37:27.565+00","41","1"
"2021-07-24 23:37:27.565+00","41","0"
"2021-07-24 23:37:32.565+00","41","1"
"2021-07-24 23:37:32.565+00","41","0"
"2021-07-24 23:37:37.565+00","41","1"
"2021-07-24 23:37:37.565+00","41","0"
"2021-07-24 23:37:42.565+00","41","1"
"2021-07-24 23:37:42.565+00","41","0"
"2021-07-24 23:37:47.565+00","41","1"
"2021-07-24 23:37:47.565+00","41","0"
"2021-07-24 23:37:52.565+00","41","1"
"2021-07-24 23:37:52.565+00","41","0"
"2021-07-24 23:37:57.565+00","41","1"
"2021-07-24 23:37:57.565+00","41","0"
"2021-07-24 23:38:02.565+00","41","1"
"2021-07-24 23:38:02.565+00","41","0"
"2021-07-24 23:38:07.565+00","41","1"
"2021-07-24 23:38:07.565+00","41","0"
"2021-07-24 23:38:12.565+00","41","0"
"2021-07-24 23:38:12.565+00","41","1"
"2021-07-24 23:38:17.565+00","41","1"
"2021-07-24 23:38:17.565+00","41","0"
"2021-07-24 23:38:22.565+00","41","1"
"2021-07-24 23:38:22.565+00","41","0"
"2021-07-24 23:38:27.565+00","41","1"
"2021-07-24 23:38:27.565+00","41","0"
"2021-07-24 23:38:32.565+00","41","0"
"2021-07-24 23:38:32.565+00","41","1"
"2021-07-24 23:38:37.565+00","41","1"
"2021-07-24 23:38:37.565+00","41","0"
"2021-07-24 23:38:42.565+00","41","1"
"2021-07-24 23:38:42.565+00","41","0"
"2021-07-24 23:38:47.565+00","41","1"
"2021-07-24 23:38:47.565+00","41","0"
"2021-07-24 23:38:52.565+00","41","0"
"2021-07-24 23:38:52.565+00","41","1"
"2021-07-24 23:38:57.565+00","41","1"
"2021-07-24 23:38:57.565+00","41","0"
"2021-07-24 23:39:02.565+00","41","0"
"2021-07-24 23:39:02.565+00","41","1"
"2021-07-24 23:39:07.565+00","41","0"
"2021-07-24 23:39:07.565+00","41","1"
"2021-07-24 23:39:12.565+00","41","1"
"2021-07-24 23:39:12.565+00","41","0"
"2021-07-24 23:39:17.565+00","41","1"
"2021-07-24 23:39:17.565+00","41","0"
"2021-07-24 23:39:22.565+00","41","0"
"2021-07-24 23:39:22.565+00","41","1"
"2021-07-24 23:39:27.565+00","41","0"
"2021-07-24 23:39:27.565+00","41","1"
"2021-07-24 23:39:32.565+00","41","0"
"2021-07-24 23:39:32.565+00","41","1"
"2021-07-24 23:39:37.565+00","41","0"
"2021-07-24 23:39:37.565+00","41","1"
"2021-07-24 23:39:42.565+00","41","1"
"2021-07-24 23:39:42.565+00","41","0"
"2021-07-24 23:39:47.565+00","41","0"
"2021-07-24 23:39:47.565+00","41","1"
"2021-07-24 23:39:52.565+00","41","0"
"2021-07-24 23:39:52.565+00","41","1"
"2021-07-24 23:39:57.565+00","41","1"
"2021-07-24 23:39:57.565+00","41","0"
"2021-07-24 23:40:02.565+00","41","1"
"2021-07-24 23:40:02.565+00","41","0"
"2021-07-24 23:40:07.565+00","41","1"
"2021-07-24 23:40:07.565+00","41","0"
"2021-07-24 23:40:12.565+00","41","1"
"2021-07-24 23:40:12.565+00","41","0"
"2021-07-24 23:40:17.565+00","41","1"
"2021-07-24 23:40:17.565+00","41","0"
"2021-07-24 23:40:22.565+00","41","1"
"2021-07-24 23:40:22.565+00","41","0"
"2021-07-24 23:40:27.565+00","41","0"
"2021-07-24 23:40:27.565+00","41","1"
"2021-07-24 23:40:32.565+00","41","1"
"2021-07-24 23:40:32.565+00","41","0"
"2021-07-24 23:40:37.565+00","41","0"
"2021-07-24 23:40:37.565+00","41","1"
"2021-07-24 23:40:42.565+00","41","0"
"2021-07-24 23:40:42.565+00","41","1"
"2021-07-24 23:40:47.565+00","41","0"
"2021-07-24 23:40:47.565+00","41","1"
"2021-07-24 23:40:52.565+00","41","1"
"2021-07-24 23:40:52.565+00","41","0"
"2021-07-24 23:40:57.565+00","41","0"
"2021-07-24 23:40:57.565+00","41","1"
"2021-07-24 23:41:02.565+00","41","1"
"2021-07-24 23:41:02.565+00","41","0"
"2021-07-24 23:41:07.565+00","41","1"
"2021-07-24 23:41:07.565+00","41","0"
"2021-07-24 23:41:12.565+00","41","0"
"2021-07-24 23:41:12.565+00","41","1"
"2021-07-24 23:41:17.565+00","41","1"
"2021-07-24 23:41:17.565+00","41","0"
"2021-07-24 23:41:22.565+00","41","1"
"2021-07-24 23:41:22.565+00","41","0"
"2021-07-24 23:41:27.565+00","41","0"
"2021-07-24 23:41:27.565+00","41","1"
"2021-07-24 23:41:32.565+00","41","0"
"2021-07-24 23:41:32.565+00","41","1"
"2021-07-24 23:41:37.565+00","41","1"
"2021-07-24 23:41:37.565+00","41","0"
"2021-07-24 23:41:42.565+00","41","1"
"2021-07-24 23:41:42.565+00","41","0"
"2021-07-24 23:41:47.565+00","41","0"
"2021-07-24 23:41:47.565+00","41","1"
"2021-07-24 23:41:52.565+00","41","1"
"2021-07-24 23:41:52.565+00","41","0"
"2021-07-24 23:41:57.565+00","41","1"
"2021-07-24 23:41:57.565+00","41","0"
"2021-07-24 23:42:02.565+00","41","0"
"2021-07-24 23:42:02.565+00","41","1"
"2021-07-24 23:42:07.57+00","41","1"
"2021-07-24 23:42:07.57+00","41","0"
"2021-07-24 23:42:12.565+00","41","1"
"2021-07-24 23:42:12.565+00","41","0"
"2021-07-24 23:42:17.565+00","41","1"
"2021-07-24 23:42:17.565+00","41","0"
"2021-07-24 23:42:22.565+00","41","0"
"2021-07-24 23:42:22.565+00","41","1"
"2021-07-24 23:42:27.565+00","41","1"
"2021-07-24 23:42:27.565+00","41","0"
"2021-07-24 23:42:32.565+00","41","0"
"2021-07-24 23:42:32.565+00","41","1"
"2021-07-24 23:42:37.565+00","41","0"
"2021-07-24 23:42:37.565+00","41","1"
"2021-07-24 23:42:42.565+00","41","0"
"2021-07-24 23:42:42.565+00","41","1"
"2021-07-24 23:42:47.565+00","41","1"
"2021-07-24 23:42:47.565+00","41","0"
"2021-07-24 23:42:52.565+00","41","1"
"2021-07-24 23:42:52.565+00","41","0"
"2021-07-24 23:42:57.565+00","41","1"
"2021-07-24 23:42:57.565+00","41","0"
"2021-07-24 23:43:02.565+00","41","0"
"2021-07-24 23:43:02.565+00","41","1"
"2021-07-24 23:43:07.565+00","41","0"
"2021-07-24 23:43:07.565+00","41","1"
"2021-07-24 23:43:12.565+00","41","1"
"2021-07-24 23:43:12.565+00","41","0"
"2021-07-24 23:43:17.565+00","41","0"
"2021-07-24 23:43:17.565+00","41","1"
"2021-07-24 23:43:22.565+00","41","0"
"2021-07-24 23:43:22.565+00","41","1"
"2021-07-24 23:43:27.565+00","41","1"
"2021-07-24 23:43:27.565+00","41","0"
"2021-07-24 23:43:32.565+00","41","1"
"2021-07-24 23:43:32.565+00","41","0"
"2021-07-24 23:43:37.565+00","41","0"
"2021-07-24 23:43:37.565+00","41","1"
"2021-07-24 23:43:42.565+00","41","1"
"2021-07-24 23:43:42.565+00","41","0"
"2021-07-24 23:43:47.565+00","41","1"
"2021-07-24 23:43:47.565+00","41","0"
"2021-07-24 23:43:52.565+00","41","0"
"2021-07-24 23:43:52.565+00","41","1"
"2021-07-24 23:43:57.565+00","41","0"
"2021-07-24 23:43:57.565+00","41","1"
"2021-07-24 23:44:02.565+00","41","1"
"2021-07-24 23:44:02.565+00","41","0"
"2021-07-24 23:44:07.565+00","41","1"
"2021-07-24 23:44:07.565+00","41","0"
"2021-07-24 23:44:12.565+00","41","0"
"2021-07-24 23:44:12.565+00","41","1"
"2021-07-24 23:44:17.565+00","41","0"
"2021-07-24 23:44:17.565+00","41","1"
"2021-07-24 23:44:22.565+00","41","1"
"2021-07-24 23:44:22.565+00","41","0"
"2021-07-24 23:44:27.565+00","41","1"
"2021-07-24 23:44:27.565+00","41","0"
"2021-07-24 23:44:32.565+00","41","0"
"2021-07-24 23:44:32.565+00","41","1"
"2021-07-24 23:44:37.565+00","41","1"
"2021-07-24 23:44:37.565+00","41","0"
"2021-07-24 23:44:42.565+00","41","1"
"2021-07-24 23:44:42.565+00","41","0"
"2021-07-24 23:44:47.565+00","41","0"
"2021-07-24 23:44:47.565+00","41","1"
"2021-07-24 23:44:52.565+00","41","0"
"2021-07-24 23:44:52.565+00","41","1"
"2021-07-24 23:44:57.565+00","41","0"
"2021-07-24 23:44:57.565+00","41","1"
"2021-07-24 23:45:02.565+00","41","1"
"2021-07-24 23:45:02.565+00","41","0"
"2021-07-24 23:45:07.565+00","41","1"
"2021-07-24 23:45:07.565+00","41","0"
"2021-07-24 23:45:12.565+00","41","0"
"2021-07-24 23:45:12.565+00","41","1"
"2021-07-24 23:45:17.565+00","41","1"
"2021-07-24 23:45:17.565+00","41","0"
"2021-07-24 23:45:22.565+00","41","1"
"2021-07-24 23:45:22.565+00","41","0"
"2021-07-24 23:45:27.565+00","41","0"
"2021-07-24 23:45:27.565+00","41","1"
"2021-07-24 23:45:32.565+00","41","0"
"2021-07-24 23:45:32.565+00","41","1"
"2021-07-24 23:45:37.565+00","41","1"
"2021-07-24 23:45:37.565+00","41","0"
"2021-07-24 23:45:42.565+00","41","0"
"2021-07-24 23:45:42.565+00","41","1"
"2021-07-24 23:45:47.565+00","41","1"
"2021-07-24 23:45:47.565+00","41","0"
"2021-07-24 23:45:52.565+00","41","0"
"2021-07-24 23:45:52.565+00","41","1"
"2021-07-24 23:45:57.565+00","41","1"
"2021-07-24 23:45:57.565+00","41","0"
"2021-07-24 23:46:02.565+00","41","0"
"2021-07-24 23:46:02.565+00","41","1"
"2021-07-24 23:46:07.565+00","41","1"
"2021-07-24 23:46:07.565+00","41","0"
"2021-07-24 23:46:12.565+00","41","0"
"2021-07-24 23:46:12.565+00","41","1"
"2021-07-24 23:46:17.565+00","41","0"
"2021-07-24 23:46:17.565+00","41","1"
"2021-07-24 23:46:22.565+00","41","0"
"2021-07-24 23:46:22.565+00","41","1"
"2021-07-24 23:46:27.565+00","41","1"
"2021-07-24 23:46:27.565+00","41","0"
"2021-07-24 23:46:32.565+00","41","0"
"2021-07-24 23:46:32.565+00","41","1"
"2021-07-24 23:46:37.565+00","41","1"
"2021-07-24 23:46:37.565+00","41","0"
"2021-07-24 23:46:42.565+00","41","0"
"2021-07-24 23:46:42.565+00","41","1"
"2021-07-24 23:46:47.565+00","41","0"
"2021-07-24 23:46:47.565+00","41","1"
"2021-07-24 23:46:52.565+00","41","0"
"2021-07-24 23:46:52.565+00","41","1"
"2021-07-24 23:46:57.565+00","41","1"
"2021-07-24 23:46:57.565+00","41","0"
"2021-07-24 23:47:02.565+00","41","0"
"2021-07-24 23:47:02.565+00","41","1"
"2021-07-24 23:47:07.565+00","41","0"
"2021-07-24 23:47:07.565+00","41","1"
"2021-07-24 23:47:12.565+00","41","0"
"2021-07-24 23:47:12.565+00","41","1"
"2021-07-24 23:47:17.565+00","41","1"
"2021-07-24 23:47:17.565+00","41","0"
"2021-07-24 23:47:22.565+00","41","1"
"2021-07-24 23:47:22.565+00","41","0"
"2021-07-24 23:47:27.565+00","41","0"
"2021-07-24 23:47:27.565+00","41","1"
"2021-07-24 23:47:32.565+00","41","0"
"2021-07-24 23:47:32.565+00","41","1"
"2021-07-24 23:47:37.565+00","41","1"
"2021-07-24 23:47:37.565+00","41","0"
"2021-07-24 23:47:42.565+00","41","0"
"2021-07-24 23:47:42.565+00","41","1"
"2021-07-24 23:47:47.565+00","41","1"
"2021-07-24 23:47:47.565+00","41","0"
"2021-07-24 23:47:52.565+00","41","0"
"2021-07-24 23:47:52.565+00","41","1"
"2021-07-24 23:47:57.565+00","41","0"
"2021-07-24 23:47:57.565+00","41","1"
"2021-07-24 23:48:02.565+00","41","1"
"2021-07-24 23:48:02.565+00","41","0"
"2021-07-24 23:48:07.57+00","41","1"
"2021-07-24 23:48:07.57+00","41","0"
"2021-07-24 23:48:12.565+00","41","0"
"2021-07-24 23:48:12.565+00","41","1"
"2021-07-24 23:48:17.565+00","41","1"
"2021-07-24 23:48:17.565+00","41","0"
"2021-07-24 23:48:22.565+00","41","1"
"2021-07-24 23:48:22.565+00","41","0"
"2021-07-24 23:48:27.565+00","41","1"
"2021-07-24 23:48:27.565+00","41","0"
"2021-07-24 23:48:32.565+00","41","1"
"2021-07-24 23:48:32.565+00","41","0"
"2021-07-24 23:48:37.565+00","41","0"
"2021-07-24 23:48:37.565+00","41","1"
"2021-07-24 23:48:42.565+00","41","0"
"2021-07-24 23:48:42.565+00","41","1"
"2021-07-24 23:48:47.565+00","41","1"
"2021-07-24 23:48:47.565+00","41","0"
"2021-07-24 23:48:52.565+00","41","0"
"2021-07-24 23:48:52.565+00","41","1"
"2021-07-24 23:48:57.565+00","41","0"
"2021-07-24 23:48:57.565+00","41","1"
"2021-07-24 23:49:02.565+00","41","0"
"2021-07-24 23:49:02.565+00","41","1"
"2021-07-24 23:49:07.565+00","41","1"
"2021-07-24 23:49:07.565+00","41","0"
"2021-07-24 23:49:12.565+00","41","1"
"2021-07-24 23:49:12.565+00","41","0"
"2021-07-24 23:49:17.565+00","41","1"
"2021-07-24 23:49:17.565+00","41","0"
"2021-07-24 23:49:22.565+00","41","0"
"2021-07-24 23:49:22.565+00","41","1"
"2021-07-24 23:49:27.565+00","41","1"
"2021-07-24 23:49:27.565+00","41","0"
"2021-07-24 23:49:32.565+00","41","1"
"2021-07-24 23:49:32.565+00","41","0"
"2021-07-24 23:49:37.565+00","41","0"
"2021-07-24 23:49:37.565+00","41","1"
"2021-07-24 23:49:42.565+00","41","0"
"2021-07-24 23:49:42.565+00","41","1"
"2021-07-24 23:49:47.565+00","41","1"
"2021-07-24 23:49:47.565+00","41","0"
"2021-07-24 23:49:52.565+00","41","0"
"2021-07-24 23:49:52.565+00","41","1"
"2021-07-24 23:49:57.565+00","41","1"
"2021-07-24 23:49:57.565+00","41","0"
"2021-07-24 23:50:02.565+00","41","1"
"2021-07-24 23:50:02.565+00","41","0"
"2021-07-24 23:50:07.565+00","41","0"
"2021-07-24 23:50:07.565+00","41","1"
"2021-07-24 23:50:12.565+00","41","0"
"2021-07-24 23:50:12.565+00","41","1"
"2021-07-24 23:50:17.565+00","41","1"
"2021-07-24 23:50:17.565+00","41","0"
"2021-07-24 23:50:22.565+00","41","0"
"2021-07-24 23:50:22.565+00","41","1"
"2021-07-24 23:50:27.565+00","41","0"
"2021-07-24 23:50:27.565+00","41","1"
"2021-07-24 23:50:32.565+00","41","1"
"2021-07-24 23:50:32.565+00","41","0"
"2021-07-24 23:50:37.565+00","41","0"
"2021-07-24 23:50:37.565+00","41","1"
"2021-07-24 23:50:42.565+00","41","1"
"2021-07-24 23:50:42.565+00","41","0"
"2021-07-24 23:50:47.565+00","41","1"
"2021-07-24 23:50:47.565+00","41","0"
"2021-07-24 23:50:52.565+00","41","0"
"2021-07-24 23:50:52.565+00","41","1"
"2021-07-24 23:50:57.565+00","41","1"
"2021-07-24 23:50:57.565+00","41","0"
"2021-07-24 23:51:02.565+00","41","1"
"2021-07-24 23:51:02.565+00","41","0"
"2021-07-24 23:51:07.565+00","41","1"
"2021-07-24 23:51:07.565+00","41","0"
"2021-07-24 23:51:12.565+00","41","0"
"2021-07-24 23:51:12.565+00","41","1"
"2021-07-24 23:51:17.565+00","41","1"
"2021-07-24 23:51:17.565+00","41","0"
"2021-07-24 23:51:22.565+00","41","0"
"2021-07-24 23:51:22.565+00","41","1"
"2021-07-24 23:51:27.565+00","41","0"
"2021-07-24 23:51:27.565+00","41","1"
"2021-07-24 23:51:32.565+00","41","0"
"2021-07-24 23:51:32.565+00","41","1"
"2021-07-24 23:51:37.565+00","41","1"
"2021-07-24 23:51:37.565+00","41","0"
"2021-07-24 23:51:42.565+00","41","0"
"2021-07-24 23:51:42.565+00","41","1"
"2021-07-24 23:51:47.565+00","41","1"
"2021-07-24 23:51:47.565+00","41","0"
"2021-07-24 23:51:52.565+00","41","0"
"2021-07-24 23:51:52.565+00","41","1"
"2021-07-24 23:51:57.565+00","41","1"
"2021-07-24 23:51:57.565+00","41","0"
"2021-07-24 23:52:02.565+00","41","1"
"2021-07-24 23:52:02.565+00","41","0"
"2021-07-24 23:52:07.565+00","41","0"
"2021-07-24 23:52:07.565+00","41","1"
"2021-07-24 23:52:12.565+00","41","0"
"2021-07-24 23:52:12.565+00","41","1"
"2021-07-24 23:52:17.565+00","41","0"
"2021-07-24 23:52:17.565+00","41","1"
"2021-07-24 23:52:22.565+00","41","0"
"2021-07-24 23:52:22.565+00","41","1"
"2021-07-24 23:52:27.565+00","41","1"
"2021-07-24 23:52:27.565+00","41","0"
"2021-07-24 23:52:32.565+00","41","0"
"2021-07-24 23:52:32.565+00","41","1"
"2021-07-24 23:52:37.565+00","41","0"
"2021-07-24 23:52:37.565+00","41","1"
"2021-07-24 23:52:42.565+00","41","1"
"2021-07-24 23:52:42.565+00","41","0"
"2021-07-24 23:52:47.565+00","41","0"
"2021-07-24 23:52:47.565+00","41","1"
"2021-07-24 23:52:52.565+00","41","0"
"2021-07-24 23:52:52.565+00","41","1"
"2021-07-24 23:52:57.565+00","41","1"
"2021-07-24 23:52:57.565+00","41","0"
"2021-07-24 23:53:02.565+00","41","0"
"2021-07-24 23:53:02.565+00","41","1"
"2021-07-24 23:53:07.565+00","41","0"
"2021-07-24 23:53:07.565+00","41","1"
"2021-07-24 23:53:12.565+00","41","1"
"2021-07-24 23:53:12.565+00","41","0"
"2021-07-24 23:53:17.565+00","41","0"
"2021-07-24 23:53:17.565+00","41","1"
"2021-07-24 23:53:22.565+00","41","1"
"2021-07-24 23:53:22.565+00","41","0"
"2021-07-24 23:53:27.565+00","41","1"
"2021-07-24 23:53:27.565+00","41","0"
"2021-07-24 23:53:32.565+00","41","0"
"2021-07-24 23:53:32.565+00","41","1"
"2021-07-24 23:53:37.565+00","41","1"
"2021-07-24 23:53:37.565+00","41","0"
"2021-07-24 23:53:42.565+00","41","0"
"2021-07-24 23:53:42.565+00","41","1"
"2021-07-24 23:53:47.565+00","41","1"
"2021-07-24 23:53:47.565+00","41","0"
"2021-07-24 23:53:52.565+00","41","0"
"2021-07-24 23:53:52.565+00","41","1"
"2021-07-24 23:53:57.565+00","41","0"
"2021-07-24 23:53:57.565+00","41","1"
"2021-07-24 23:54:02.565+00","41","1"
"2021-07-24 23:54:02.565+00","41","0"
"2021-07-24 23:54:07.565+00","41","0"
"2021-07-24 23:54:07.565+00","41","1"
"2021-07-24 23:54:12.565+00","41","1"
"2021-07-24 23:54:12.565+00","41","0"
"2021-07-24 23:54:17.565+00","41","0"
"2021-07-24 23:54:17.565+00","41","1"
"2021-07-24 23:54:22.565+00","41","0"
"2021-07-24 23:54:22.565+00","41","1"
"2021-07-24 23:54:27.565+00","41","0"
"2021-07-24 23:54:27.565+00","41","1"
"2021-07-24 23:54:32.565+00","41","0"
"2021-07-24 23:54:32.565+00","41","1"
"2021-07-24 23:54:37.565+00","41","1"
"2021-07-24 23:54:37.565+00","41","0"
"2021-07-24 23:54:42.565+00","41","1"
"2021-07-24 23:54:42.565+00","41","0"
"2021-07-24 23:54:47.565+00","41","0"
"2021-07-24 23:54:47.565+00","41","1"
"2021-07-24 23:54:52.565+00","41","0"
"2021-07-24 23:54:52.565+00","41","1"
"2021-07-24 23:54:57.565+00","41","1"
"2021-07-24 23:54:57.565+00","41","0"
"2021-07-24 23:55:02.565+00","41","1"
"2021-07-24 23:55:02.565+00","41","0"
"2021-07-24 23:55:07.565+00","41","0"
"2021-07-24 23:55:07.565+00","41","1"
"2021-07-24 23:55:12.565+00","41","1"
"2021-07-24 23:55:12.565+00","41","0"
"2021-07-24 23:55:17.565+00","41","0"
"2021-07-24 23:55:17.565+00","41","1"
"2021-07-24 23:55:22.565+00","41","0"
"2021-07-24 23:55:22.565+00","41","1"
"2021-07-24 23:55:27.565+00","41","1"
"2021-07-24 23:55:27.565+00","41","0"
"2021-07-24 23:55:32.565+00","41","0"
"2021-07-24 23:55:32.565+00","41","1"
"2021-07-24 23:55:37.565+00","41","1"
"2021-07-24 23:55:37.565+00","41","0"
"2021-07-24 23:55:42.565+00","41","1"
"2021-07-24 23:55:42.565+00","41","0"
"2021-07-24 23:55:47.565+00","41","0"
"2021-07-24 23:55:47.565+00","41","1"
"2021-07-24 23:55:52.565+00","41","1"
"2021-07-24 23:55:52.565+00","41","0"
"2021-07-24 23:55:57.565+00","41","0"
"2021-07-24 23:55:57.565+00","41","1"
"2021-07-24 23:56:02.565+00","41","0"
"2021-07-24 23:56:02.565+00","41","1"
"2021-07-24 23:56:07.565+00","41","0"
"2021-07-24 23:56:07.565+00","41","1"
"2021-07-24 23:56:12.565+00","41","1"
"2021-07-24 23:56:12.565+00","41","0"
"2021-07-24 23:56:17.565+00","41","0"
"2021-07-24 23:56:17.565+00","41","1"
"2021-07-24 23:56:22.565+00","41","0"
"2021-07-24 23:56:22.565+00","41","1"
"2021-07-24 23:56:27.565+00","41","0"
"2021-07-24 23:56:27.565+00","41","1"
"2021-07-24 23:56:32.565+00","41","1"
"2021-07-24 23:56:32.565+00","41","0"
"2021-07-24 23:56:37.565+00","41","0"
"2021-07-24 23:56:37.565+00","41","1"
"2021-07-24 23:56:42.565+00","41","0"
"2021-07-24 23:56:42.565+00","41","1"
"2021-07-24 23:56:47.565+00","41","0"
"2021-07-24 23:56:47.565+00","41","1"
"2021-07-24 23:56:52.565+00","41","1"
"2021-07-24 23:56:52.565+00","41","0"
"2021-07-24 23:56:57.565+00","41","1"
"2021-07-24 23:56:57.565+00","41","0"
"2021-07-24 23:57:02.565+00","41","0"
"2021-07-24 23:57:02.565+00","41","1"
"2021-07-24 23:57:07.565+00","41","0"
"2021-07-24 23:57:07.565+00","41","1"
"2021-07-24 23:57:12.565+00","41","1"
"2021-07-24 23:57:12.565+00","41","0"
"2021-07-24 23:57:17.565+00","41","1"
"2021-07-24 23:57:17.565+00","41","0"
"2021-07-24 23:57:22.565+00","41","0"
"2021-07-24 23:57:22.565+00","41","1"
"2021-07-24 23:57:27.565+00","41","0"
"2021-07-24 23:57:27.565+00","41","1"
"2021-07-24 23:57:32.565+00","41","0"
"2021-07-24 23:57:32.565+00","41","1"
"2021-07-24 23:57:37.565+00","41","1"
"2021-07-24 23:57:37.565+00","41","0"
"2021-07-24 23:57:42.565+00","41","0"
"2021-07-24 23:57:42.565+00","41","1"
"2021-07-24 23:57:47.565+00","41","0"
"2021-07-24 23:57:47.565+00","41","1"
"2021-07-24 23:57:52.565+00","41","1"
"2021-07-24 23:57:52.565+00","41","0"
"2021-07-24 23:57:57.565+00","41","0"
"2021-07-24 23:57:57.565+00","41","1"
"2021-07-24 23:58:02.565+00","41","0"
"2021-07-24 23:58:02.565+00","41","1"
"2021-07-24 23:58:07.57+00","41","0"
"2021-07-24 23:58:07.57+00","41","1"
"2021-07-24 23:58:12.565+00","41","1"
"2021-07-24 23:58:12.565+00","41","0"
"2021-07-24 23:58:17.565+00","41","0"
"2021-07-24 23:58:17.565+00","41","1"
"2021-07-24 23:58:22.565+00","41","1"
"2021-07-24 23:58:22.565+00","41","0"
"2021-07-24 23:58:27.565+00","41","1"
"2021-07-24 23:58:27.565+00","41","0"
"2021-07-24 23:58:32.565+00","41","1"
"2021-07-24 23:58:32.565+00","41","0"
"2021-07-24 23:58:37.565+00","41","1"
"2021-07-24 23:58:37.565+00","41","0"
"2021-07-24 23:58:42.565+00","41","0"
"2021-07-24 23:58:42.565+00","41","1"
"2021-07-24 23:58:47.565+00","41","0"
"2021-07-24 23:58:47.565+00","41","1"
"2021-07-24 23:58:52.565+00","41","1"
"2021-07-24 23:58:52.565+00","41","0"
"2021-07-24 23:58:57.565+00","41","0"
"2021-07-24 23:58:57.565+00","41","1"
"2021-07-24 23:59:02.565+00","41","1"
"2021-07-24 23:59:02.565+00","41","0"
"2021-07-24 23:59:07.565+00","41","1"
"2021-07-24 23:59:07.565+00","41","0"
"2021-07-24 23:59:12.565+00","41","0"
"2021-07-24 23:59:12.565+00","41","1"
"2021-07-24 23:59:17.565+00","41","0"
"2021-07-24 23:59:17.565+00","41","1"
"2021-07-24 23:59:22.565+00","41","0"
"2021-07-24 23:59:22.565+00","41","1"
"2021-07-24 23:59:27.565+00","41","0"
"2021-07-24 23:59:27.565+00","41","1"
"2021-07-24 23:59:32.565+00","41","1"
"2021-07-24 23:59:32.565+00","41","0"
"2021-07-24 23:59:37.565+00","41","1"
"2021-07-24 23:59:37.565+00","41","0"
"2021-07-24 23:59:42.565+00","41","0"
"2021-07-24 23:59:42.565+00","41","1"
"2021-07-24 23:59:47.565+00","41","0"
"2021-07-24 23:59:47.565+00","41","1"
"2021-07-24 23:59:52.565+00","41","1"
"2021-07-24 23:59:52.565+00","41","0"
"2021-07-24 23:59:57.565+00","41","1"
"2021-07-24 23:59:57.565+00","41","0"
"2021-07-25 00:00:02.565+00","41","0"
"2021-07-25 00:00:02.565+00","41","1"
"2021-07-25 00:00:07.565+00","41","0"
"2021-07-25 00:00:07.565+00","41","1"
"2021-07-25 00:00:12.565+00","41","0"
"2021-07-25 00:00:12.565+00","41","1"
"2021-07-25 00:00:17.565+00","41","1"
"2021-07-25 00:00:17.565+00","41","0"
"2021-07-25 00:00:22.565+00","41","0"
"2021-07-25 00:00:22.565+00","41","1"
"2021-07-25 00:00:27.565+00","41","1"
"2021-07-25 00:00:27.565+00","41","0"
"2021-07-25 00:00:32.565+00","41","1"
"2021-07-25 00:00:32.565+00","41","0"
"2021-07-25 00:00:37.565+00","41","0"
"2021-07-25 00:00:37.565+00","41","1"
"2021-07-25 00:00:42.565+00","41","1"
"2021-07-25 00:00:42.565+00","41","0"
"2021-07-25 00:00:47.565+00","41","1"
"2021-07-25 00:00:47.565+00","41","0"
"2021-07-25 00:00:52.565+00","41","0"
"2021-07-25 00:00:52.565+00","41","1"
"2021-07-25 00:00:57.565+00","41","0"
"2021-07-25 00:00:57.565+00","41","1"
"2021-07-25 00:01:02.565+00","41","1"
"2021-07-25 00:01:02.565+00","41","0"
"2021-07-25 00:01:07.565+00","41","0"
"2021-07-25 00:01:07.565+00","41","1"
